doid_code	doid_name	locus	high_confidence	pubmed_ids	status	primary	gene	symbol	hgnc_id	hgnc_id_int
DOID:10652	Alzheimer's disease	52	0	23535033	LC-P	1	9705	ST18	HGNC:18695	18695
DOID:10652	Alzheimer's disease	90	0	23535033	LC-P	1	9844	ELMO1	HGNC:16286	16286
DOID:10652	Alzheimer's disease	81	0	17553421	LC-P	1	9846	GAB2	HGNC:14458	14458
DOID:10652	Alzheimer's disease	101	0	24162737	LC-P	1	9957	HS3ST1	HGNC:5194	5194
DOID:10652	Alzheimer's disease	142	0	21116278	LC-S	0	100129669	IZUMO3	HGNC:31421	31421
DOID:10652	Alzheimer's disease	0	0	21116278	LC-S	0	100130988	C7orf72	HGNC:22564	22564
DOID:10652	Alzheimer's disease	166	0	21116278	LC-S	0	10060	ABCC9	HGNC:60	60
DOID:10652	Alzheimer's disease	0	0	21116278	LC-S	0	10320	IKZF1	HGNC:13176	13176
DOID:10652	Alzheimer's disease	17	0	22005930	LC-S	0	10874	NMU	HGNC:7859	7859
DOID:10652	Alzheimer's disease	145	0	22881374	LC-S	0	114818	KLHL29	HGNC:29404	29404
DOID:10652	Alzheimer's disease	154	0	23535033	LC-S	0	114881	OSBPL7	HGNC:16387	16387
DOID:10652	Alzheimer's disease	154	0	23535033	LC-S	0	124995	MRPL10	HGNC:14055	14055
DOID:10652	Alzheimer's disease	68	0	21116278	LC-S	0	131601	TPRA1	HGNC:30413	30413
DOID:10652	Alzheimer's disease	1	0	21116278	LC-S	0	158038	LINGO2	HGNC:21207	21207
DOID:10652	Alzheimer's disease	73	0	21116278	LC-S	0	1910	EDNRB	HGNC:3180	3180
DOID:10652	Alzheimer's disease	100	0	22881374	LC-S	0	2113	ETS1	HGNC:3488	3488
DOID:10652	Alzheimer's disease	92	0	24755620	LC-S	0	2177	FANCD2	HGNC:3585	3585
DOID:10652	Alzheimer's disease	46	0	22005930	LC-S	0	219738	C10orf35	HGNC:23519	23519
DOID:10652	Alzheimer's disease	94	0	22005931	LC-S	0	221496	LEMD2	HGNC:21244	21244
DOID:10652	Alzheimer's disease	45	0	23535033	LC-S	0	22800	RRAS2	HGNC:17271	17271
DOID:10652	Alzheimer's disease	149	0	22005931	LC-S	0	2300	FOXL1	HGNC:3817	3817
DOID:10652	Alzheimer's disease	58	0	22005930	LC-S	0	25871	C3orf17	HGNC:24496	24496
DOID:10652	Alzheimer's disease	60	0	20197096	LC-S	0	25924	MYRIP	HGNC:19156	19156
DOID:10652	Alzheimer's disease	187	0	21116278	LC-S	0	26578	OSTF1	HGNC:8510	8510
DOID:10652	Alzheimer's disease	69	0	21116278	LC-S	0	2675	GFRA2	HGNC:4244	4244
DOID:10652	Alzheimer's disease	130	0	23535033	LC-S	0	27075	TSPAN13	HGNC:21643	21643
DOID:10652	Alzheimer's disease	68	0	21116278	LC-S	0	285311	C3orf56	HGNC:32481	32481
DOID:10652	Alzheimer's disease	87	0	22881374	LC-S	0	29851	ICOS	HGNC:5351	5351
DOID:10652	Alzheimer's disease	150	0	21116278	LC-S	0	3002	GZMB	HGNC:4709	4709
DOID:10652	Alzheimer's disease	61	0	21116278	LC-S	0	330	BIRC3	HGNC:591	591
DOID:10652	Alzheimer's disease	9	0	23419831	LC-S	0	387882	C12orf75	HGNC:35164	35164
DOID:10652	Alzheimer's disease	115	0	20061627	LC-S	0	389432	SAMD5	HGNC:21180	21180
DOID:10652	Alzheimer's disease	94	0	22005931	LC-S	0	4295	MLN	HGNC:7141	7141
DOID:10652	Alzheimer's disease	143	0	22832961	LC-S	0	4314	MMP3	HGNC:7173	7173
DOID:10652	Alzheimer's disease	121	0	22832961	LC-S	0	5099	PCDH7	HGNC:8659	8659
DOID:10652	Alzheimer's disease	19	0	23419831	LC-S	0	53918	PELO	HGNC:8829	8829
DOID:10652	Alzheimer's disease	73	0	21116278	LC-S	0	5457	POU4F1	HGNC:9218	9218
DOID:10652	Alzheimer's disease	32	0	20061627	LC-S	0	55662	HIF1AN	HGNC:17113	17113
DOID:10652	Alzheimer's disease	17	0	22005930	LC-S	0	55763	EXOC1	HGNC:30380	30380
DOID:10652	Alzheimer's disease	147	0	24755620	LC-S	0	55967	NDUFA12	HGNC:23987	23987
DOID:10652	Alzheimer's disease	111	0	22005930	LC-S	0	56660	KCNK12	HGNC:6274	6274
DOID:10652	Alzheimer's disease	45	0	23535033	LC-S	0	5682	PSMA1	HGNC:9530	9530
DOID:10652	Alzheimer's disease	96	0	22005931	LC-S	0	57538	ALPK3	HGNC:17574	17574
DOID:10652	Alzheimer's disease	144	0	22005930	LC-S	0	57690	TNRC6C	HGNC:29318	29318
DOID:10652	Alzheimer's disease	126	0	21116278	LC-S	0	6402	SELL	HGNC:10720	10720
DOID:10652	Alzheimer's disease	47	0	23419831	LC-S	0	64839	FBXL17	HGNC:13615	13615
DOID:10652	Alzheimer's disease	112	0	22881374	LC-S	0	650	BMP2	HGNC:1069	1069
DOID:10652	Alzheimer's disease	43	0	22159054	LC-S	0	6926	TBX3	HGNC:11602	11602
DOID:10652	Alzheimer's disease	105	0	22005931	LC-S	0	7436	VLDLR	HGNC:12698	12698
DOID:10652	Alzheimer's disease	3	0	24162737	LC-S	0	8707	B3GALT2	HGNC:917	917
DOID:10652	Alzheimer's disease	58	0	22005930	LC-S	0	91653	BOC	HGNC:17173	17173
DOID:10652	Alzheimer's disease	96	0	22005931	LC-S	0	9640	ZNF592	HGNC:28986	28986
DOID:10652	Alzheimer's disease	9	0	23419831	LC-S	0	9891	NUAK1	HGNC:14311	14311
DOID:10652	Alzheimer's disease	105	0	22005931	LC-S	0	9933	KIAA0020	HGNC:29676	29676
DOID:10652	Alzheimer's disease	190	0	22005930	LC-S	0	9948	WDR1	HGNC:12754	12754
DOID:10608	celiac disease	0	1	20190752|18311140	HC-P	1	10019	SH2B3	HGNC:29605	29605
DOID:10608	celiac disease	34	1	20190752|21298027|24999842|18311140	HC-P	1	117289	TAGAP	HGNC:15669	15669
DOID:10608	celiac disease	33	1	20190752|24999842|18311140	HC-P	1	1232	CCR3	HGNC:1604	1604
DOID:10608	celiac disease	10	1	20190752	HC-P	1	1233	CCR4	HGNC:1605	1605
DOID:10608	celiac disease	29	1	20190752|21298027	HC-P	1	150962	PUS10	HGNC:26505	26505
DOID:10608	celiac disease	42	1	20190752	HC-P	1	2113	ETS1	HGNC:3488	3488
DOID:10608	celiac disease	50	1	20190752	HC-P	1	23308	ICOSLG	HGNC:17087	17087
DOID:10608	celiac disease	19	1	20190752	HC-P	1	29851	ICOS	HGNC:5351	5351
DOID:10608	celiac disease	5	1	20190752|18311140	HC-P	1	3592	IL12A	HGNC:5969	5969
DOID:10608	celiac disease	17	1	20190752|18311140	HC-P	1	389015	SLC9A4	HGNC:11077	11077
DOID:10608	celiac disease	11	1	20190752|18311140	HC-P	1	4026	LPP	HGNC:6679	6679
DOID:10608	celiac disease	23	1	20190752	HC-P	1	5341	PLEK	HGNC:9070	9070
DOID:10608	celiac disease	49	1	20190752	HC-P	1	57178	ZMIZ1	HGNC:16493	16493
DOID:10608	celiac disease	21	1	20190752	HC-P	1	57514	ARHGAP31	HGNC:29216	29216
DOID:10608	celiac disease	45	1	20190752	HC-P	1	5771	PTPN2	HGNC:9650	9650
DOID:10608	celiac disease	12	1	20190752	HC-P	1	5796	PTPRK	HGNC:9674	9674
DOID:10608	celiac disease	9	1	20190752|18311140	HC-P	1	5996	RGS1	HGNC:9991	9991
DOID:10608	celiac disease	1	1	20190752|24999842	HC-P	1	60468	BACH2	HGNC:14078	14078
DOID:10608	celiac disease	14	1	20190752	HC-P	1	7128	TNFAIP3	HGNC:11896	11896
DOID:10608	celiac disease	36	1	20190752	HC-P	1	79258	MMEL1	HGNC:14668	14668
DOID:10608	celiac disease	13	1	20190752|17558408|18311140|24999842	HC-P	1	84162	KIAA1109	HGNC:26953	26953
DOID:10608	celiac disease	6	1	20190752	HC-P	1	864	RUNX3	HGNC:10473	10473
DOID:10608	celiac disease	35	1	20190752	HC-S	0	10477	UBE2E3	HGNC:12479	12479
DOID:10608	celiac disease	33	1	20190752|24999842|18311140	HC-S	0	10803	CCR9	HGNC:1610	1610
DOID:10608	celiac disease	26	1	20190752	HC-S	0	116028	RMI2	HGNC:28349	28349
DOID:10608	celiac disease	33	1	20190752|24999842|18311140	HC-S	0	1230	CCR1	HGNC:1602	1602
DOID:10608	celiac disease	33	1	20190752|24999842|18311140	HC-S	0	1234	CCR5	HGNC:1606	1606
DOID:10608	celiac disease	29	1	20190752|21298027	HC-S	0	130872	AHSA2	HGNC:20437	20437
DOID:10608	celiac disease	13	1	20190752|17558408|18311140|24999842	HC-S	0	132612	ADAD1	HGNC:30713	30713
DOID:10608	celiac disease	19	1	20190752	HC-S	0	1493	CTLA4	HGNC:2505	2505
DOID:10608	celiac disease	26	1	20190752	HC-S	0	23274	CLEC16A	HGNC:29013	29013
DOID:10608	celiac disease	10	1	20190752	HC-S	0	2720	GLB1	HGNC:4298	4298
DOID:10608	celiac disease	5	1	20190752|18311140	HC-S	0	29970	SCHIP1	HGNC:15678	15678
DOID:10608	celiac disease	13	1	20190752|17558408|18311140|24999842	HC-S	0	3558	IL2	HGNC:6001	6001
DOID:10608	celiac disease	35	1	20190752	HC-S	0	3676	ITGA4	HGNC:6140	6140
DOID:10608	celiac disease	12	1	20190752	HC-S	0	387357	THEMIS	HGNC:21569	21569
DOID:10608	celiac disease	26	1	20190752	HC-S	0	4261	CIITA	HGNC:7067	7067
DOID:10608	celiac disease	9	1	20190752|18311140	HC-S	0	431704	RGS21	HGNC:26839	26839
DOID:10608	celiac disease	32	1	20190752	HC-S	0	55765	C1orf106	HGNC:25599	25599
DOID:10608	celiac disease	21	1	20190752	HC-S	0	56983	POGLUT1	HGNC:22954	22954
DOID:10608	celiac disease	13	1	20190752|17558408|18311140|24999842	HC-S	0	59067	IL21	HGNC:6005	6005
DOID:10608	celiac disease	29	1	20190752|21298027	HC-S	0	5966	REL	HGNC:9954	9954
DOID:10608	celiac disease	0	1	20190752|18311140	HC-S	0	6311	ATXN2	HGNC:10555	10555
DOID:10608	celiac disease	1	1	20190752|24999842	HC-S	0	6885	MAP3K7	HGNC:6859	6859
DOID:10608	celiac disease	33	1	20190752|24999842|18311140	HC-S	0	729230	CCR2	HGNC:1603	1603
DOID:10608	celiac disease	34	1	20190752|21298027|24999842|18311140	HC-S	0	84624	FNDC1	HGNC:21184	21184
DOID:10608	celiac disease	26	1	20190752	HC-S	0	8651	SOCS1	HGNC:19383	19383
DOID:10608	celiac disease	36	1	20190752	HC-S	0	8764	TNFRSF14	HGNC:11912	11912
DOID:10608	celiac disease	17	1	20190752|18311140	HC-S	0	8807	IL18RAP	HGNC:5989	5989
DOID:10608	celiac disease	17	1	20190752|18311140	HC-S	0	8808	IL1RL2	HGNC:5999	5999
DOID:10608	celiac disease	17	1	20190752|18311140	HC-S	0	8809	IL18R1	HGNC:5988	5988
DOID:10608	celiac disease	33	1	20190752|24999842|18311140	HC-S	0	9034	CCRL2	HGNC:1612	1612
DOID:10608	celiac disease	17	1	20190752|18311140	HC-S	0	9173	IL1RL1	HGNC:5998	5998
DOID:10608	celiac disease	19	1	20190752	HC-S	0	940	CD28	HGNC:1653	1653
DOID:10608	celiac disease	21	1	20190752	HC-S	0	941	CD80	HGNC:1700	1700
DOID:10608	celiac disease	25	0	20190752	LC-P	1	11315	PARK7	HGNC:16369	16369
DOID:10608	celiac disease	16	0	20190752	LC-P	1	150223	YDJC	HGNC:27158	27158
DOID:10608	celiac disease	2	0	24999842	LC-P	1	154215	NKAIN2	HGNC:16443	16443
DOID:10608	celiac disease	15	0	23936387	LC-P	1	162282	ANKFN1	HGNC:26766	26766
DOID:10608	celiac disease	38	0	23936387	LC-P	1	171546	SPTSSA	HGNC:20361	20361
DOID:10608	celiac disease	48	0	20190752	LC-P	1	23150	FRMD4B	HGNC:24886	24886
DOID:10608	celiac disease	31	0	20190752	LC-P	1	3662	IRF4	HGNC:6119	6119
DOID:10608	celiac disease	24	0	23936387	LC-P	1	3817	KLK2	HGNC:6363	6363
DOID:10608	celiac disease	30	0	23936387	LC-P	1	4547	MTTP	HGNC:7467	7467
DOID:10608	celiac disease	28	0	20190752	LC-P	1	4774	NFIA	HGNC:7784	7784
DOID:10608	celiac disease	44	0	23936387	LC-P	1	55351	STK32B	HGNC:14217	14217
DOID:10608	celiac disease	40	0	23936387	LC-P	1	55816	DOK5	HGNC:16173	16173
DOID:10608	celiac disease	18	0	24999842	LC-P	1	5588	PRKCQ	HGNC:9410	9410
DOID:10608	celiac disease	4	0	20190752	LC-P	1	55892	MYNN	HGNC:14955	14955
DOID:10608	celiac disease	46	0	23936387	LC-P	1	6769	STAC	HGNC:11353	11353
DOID:10608	celiac disease	41	0	20190752	LC-P	1	677	ZFP36L1	HGNC:1107	1107
DOID:10608	celiac disease	39	0	23936387	LC-P	1	7179	TPTE	HGNC:12023	12023
DOID:10608	celiac disease	47	0	20190752	LC-P	1	7473	WNT3	HGNC:12782	12782
DOID:10608	celiac disease	3	0	23936387	LC-P	1	89796	NAV1	HGNC:15989	15989
DOID:10608	celiac disease	22	0	24999842	LC-P	1	8995	TNFSF18	HGNC:11932	11932
DOID:10608	celiac disease	20	0	20190752	LC-P	1	919	CD247	HGNC:1677	1677
DOID:10608	celiac disease	43	0	20190752	LC-P	1	9844	ELMO1	HGNC:16286	16286
DOID:10608	celiac disease	38	0	23936387	LC-S	0	112399	EGLN3	HGNC:14661	14661
DOID:10608	celiac disease	8	0	23936387	LC-S	0	2018	EMX2	HGNC:3341	3341
DOID:10608	celiac disease	8	0	23936387	LC-S	0	22841	RAB11FIP2	HGNC:29152	29152
DOID:10608	celiac disease	37	0	23936387	LC-S	0	3481	IGF2	HGNC:5466	5466
DOID:10608	celiac disease	24	0	23936387	LC-S	0	354	KLK3	HGNC:6364	6364
DOID:10608	celiac disease	22	0	24999842	LC-S	0	356	FASLG	HGNC:11936	11936
DOID:10608	celiac disease	25	0	20190752	LC-S	0	3604	TNFRSF9	HGNC:11924	11924
DOID:10608	celiac disease	37	0	23936387	LC-S	0	3630	INS	HGNC:6081	6081
DOID:10608	celiac disease	37	0	23936387	LC-S	0	4046	LSP1	HGNC:6707	6707
DOID:10608	celiac disease	37	0	23936387	LC-S	0	430	ASCL2	HGNC:739	739
DOID:10608	celiac disease	18	0	24999842	LC-S	0	5209	PFKFB3	HGNC:8874	8874
DOID:10608	celiac disease	25	0	20190752	LC-S	0	54206	ERRFI1	HGNC:18185	18185
DOID:10608	celiac disease	24	0	23936387	LC-S	0	55554	KLK15	HGNC:20453	20453
DOID:10608	celiac disease	38	0	23936387	LC-S	0	55837	EAPP	HGNC:19312	19312
DOID:10608	celiac disease	31	0	20190752	LC-S	0	56940	DUSP22	HGNC:16077	16077
DOID:10608	celiac disease	39	0	23936387	LC-S	0	574	BAGE	HGNC:942	942
DOID:10608	celiac disease	38	0	23936387	LC-S	0	58533	SNX6	HGNC:14970	14970
DOID:10608	celiac disease	37	0	23936387	LC-S	0	6150	MRPL23	HGNC:10322	10322
DOID:10608	celiac disease	37	0	23936387	LC-S	0	7054	TH	HGNC:11782	11782
DOID:10608	celiac disease	37	0	23936387	LC-S	0	7136	TNNI2	HGNC:11946	11946
DOID:10608	celiac disease	37	0	23936387	LC-S	0	7140	TNNT3	HGNC:11950	11950
DOID:10608	celiac disease	37	0	23936387	LC-S	0	723961	INS-IGF2	HGNC:33527	33527
DOID:10608	celiac disease	22	0	24999842	LC-S	0	7292	TNFSF4	HGNC:11934	11934
DOID:10608	celiac disease	16	0	20190752	LC-S	0	7332	UBE2L3	HGNC:12488	12488
DOID:10608	celiac disease	30	0	23936387	LC-S	0	84103	C4orf17	HGNC:25274	25274
DOID:10608	celiac disease	39	0	23936387	LC-S	0	85319	BAGE2	HGNC:15723	15723
DOID:10608	celiac disease	37	0	23936387	LC-S	0	90019	SYT8	HGNC:19264	19264
DOID:10608	celiac disease	15	0	23936387	LC-S	0	9241	NOG	HGNC:7866	7866
DOID:10608	celiac disease	30	0	23936387	LC-S	0	93587	TRMT10A	HGNC:28403	28403
DOID:10608	celiac disease	24	0	23936387	LC-S	0	9622	KLK4	HGNC:6365	6365
DOID:1040	chronic lymphocytic leukemia	27	1	23770605|24292274	HC-P	1	10077	TSPAN32	HGNC:13410	13410
DOID:1040	chronic lymphocytic leukemia	13	1	23770605|24292274|18758461|22700719	HC-P	1	11262	SP140	HGNC:17133	17133
DOID:1040	chronic lymphocytic leukemia	24	1	18758461	HC-P	1	25865	PRKD2	HGNC:17293	17293
DOID:1040	chronic lymphocytic leukemia	25	1	24292274	HC-P	1	25913	POT1	HGNC:17284	17284
DOID:1040	chronic lymphocytic leukemia	29	1	24292274	HC-P	1	26034	IPCEF1	HGNC:21204	21204
DOID:1040	chronic lymphocytic leukemia	11	1	23770605|21131588	HC-P	1	3117	HLA-DQA1	HGNC:4942	4942
DOID:1040	chronic lymphocytic leukemia	18	1	23770605|24292274|21131588|22700719	HC-P	1	3394	IRF8	HGNC:5358	5358
DOID:1040	chronic lymphocytic leukemia	5	1	23770605|24292274	HC-P	1	355	FAS	HGNC:11920	11920
DOID:1040	chronic lymphocytic leukemia	17	1	18758461|23770605|24292274|22700719|21131588	HC-P	1	3662	IRF4	HGNC:6119	6119
DOID:1040	chronic lymphocytic leukemia	20	1	23770605|24292274	HC-P	1	4609	MYC	HGNC:7553	7553
DOID:1040	chronic lymphocytic leukemia	10	1	23770605	HC-P	1	4956	ODF1	HGNC:8113	8113
DOID:1040	chronic lymphocytic leukemia	12	1	23770605	HC-P	1	51176	LEF1	HGNC:6551	6551
DOID:1040	chronic lymphocytic leukemia	1	1	23770605	HC-P	1	5366	PMAIP1	HGNC:9108	9108
DOID:1040	chronic lymphocytic leukemia	3	1	24292274|23770605|18758461|22700719	HC-P	1	55289	ACOXL	HGNC:25621	25621
DOID:1040	chronic lymphocytic leukemia	8	1	24292274	HC-P	1	55892	MYNN	HGNC:14955	14955
DOID:1040	chronic lymphocytic leukemia	15	1	23770605|24292274|22700719|18758461	HC-P	1	57476	GRAMD1B	HGNC:29214	29214
DOID:1040	chronic lymphocytic leukemia	9	1	22700719|23770605|24292274	HC-P	1	578	BAK1	HGNC:949	949
DOID:1040	chronic lymphocytic leukemia	6	1	23770605	HC-P	1	596	BCL2	HGNC:990	990
DOID:1040	chronic lymphocytic leukemia	26	1	24292274|23770605|18758461|22700719	HC-P	1	6176	RPLP1	HGNC:10372	10372
DOID:1040	chronic lymphocytic leukemia	7	1	23770605|24292274	HC-P	1	64864	RFX7	HGNC:25777	25777
DOID:1040	chronic lymphocytic leukemia	23	1	24292274	HC-P	1	817	CAMK2D	HGNC:1462	1462
DOID:1040	chronic lymphocytic leukemia	0	1	23770605	HC-P	1	841	CASP8	HGNC:1509	1509
DOID:1040	chronic lymphocytic leukemia	3	1	24292274|23770605|18758461|22700719	HC-S	0	10018	BCL2L11	HGNC:994	994
DOID:1040	chronic lymphocytic leukemia	16	1	23770605	HC-S	0	1030	CDKN2B	HGNC:1788	1788
DOID:1040	chronic lymphocytic leukemia	27	1	23770605|24292274	HC-S	0	29125	C11orf21	HGNC:13231	13231
DOID:1040	chronic lymphocytic leukemia	24	1	18758461	HC-S	0	29888	STRN4	HGNC:15721	15721
DOID:1040	chronic lymphocytic leukemia	11	1	23770605|21131588	HC-S	0	3127	HLA-DRB5	HGNC:4953	4953
DOID:1040	chronic lymphocytic leukemia	13	1	23770605|24292274|18758461|22700719	HC-S	0	3431	SP110	HGNC:5401	5401
DOID:1040	chronic lymphocytic leukemia	27	1	23770605|24292274	HC-S	0	430	ASCL2	HGNC:739	739
DOID:1040	chronic lymphocytic leukemia	7	1	23770605|24292274	HC-S	0	4734	NEDD4	HGNC:7727	7727
DOID:1040	chronic lymphocytic leukemia	29	1	24292274	HC-S	0	4988	OPRM1	HGNC:8156	8156
DOID:1040	chronic lymphocytic leukemia	20	1	23770605|24292274	HC-S	0	5462	POU5F1B	HGNC:9223	9223
DOID:1040	chronic lymphocytic leukemia	7	1	23770605|24292274	HC-S	0	54816	ZNF280D	HGNC:25953	25953
DOID:1040	chronic lymphocytic leukemia	7	1	23770605|24292274	HC-S	0	55329	MNS1	HGNC:29636	29636
DOID:1040	chronic lymphocytic leukemia	17	1	18758461|23770605|24292274|22700719|21131588	HC-S	0	55770	EXOC2	HGNC:24968	24968
DOID:1040	chronic lymphocytic leukemia	15	1	23770605|24292274|22700719|18758461	HC-S	0	55800	SCN3B	HGNC:20665	20665
DOID:1040	chronic lymphocytic leukemia	16	1	23770605	HC-S	0	5729	PTGDR	HGNC:9591	9591
DOID:1040	chronic lymphocytic leukemia	5	1	23770605|24292274	HC-S	0	58	ACTA1	HGNC:129	129
DOID:1040	chronic lymphocytic leukemia	5	1	23770605|24292274	HC-S	0	59	ACTA2	HGNC:130	130
DOID:1040	chronic lymphocytic leukemia	16	1	23770605	HC-S	0	63951	DMRTA1	HGNC:13826	13826
DOID:1040	chronic lymphocytic leukemia	10	1	23770605	HC-S	0	7071	KLF10	HGNC:11810	11810
DOID:1040	chronic lymphocytic leukemia	0	1	23770605	HC-S	0	843	CASP10	HGNC:1500	1500
DOID:1040	chronic lymphocytic leukemia	19	0	24292274	LC-P	1	55471	NDUFAF7	HGNC:28816	28816
DOID:1040	chronic lymphocytic leukemia	2	0	24292274	LC-P	1	81037	CLPTM1L	HGNC:24308	24308
DOID:1040	chronic lymphocytic leukemia	28	0	23770605|22700719	LC-P	1	9855	FARP2	HGNC:16460	16460
DOID:1040	chronic lymphocytic leukemia	19	0	24292274	LC-S	0	23683	PRKD3	HGNC:9408	9408
DOID:1040	chronic lymphocytic leukemia	19	0	24292274	LC-S	0	25797	QPCT	HGNC:9753	9753
DOID:1040	chronic lymphocytic leukemia	14	0	24292274	LC-S	0	701	BUB1B	HGNC:1149	1149
DOID:1040	chronic lymphocytic leukemia	14	0	24292274	LC-S	0	90427	BMF	HGNC:24132	24132
DOID:10286	prostate carcinoma	57	1	19767753	HC-P	1	10611	PDLIM5	HGNC:17468	17468
DOID:10286	prostate carcinoma	86	1	23535732	HC-P	1	10979	FERMT2	HGNC:15767	15767
DOID:10286	prostate carcinoma	69	1	23023329	HC-P	1	11026	LILRA3	HGNC:6604	6604
DOID:10286	prostate carcinoma	131	1	23535732	HC-P	1	173	AFM	HGNC:316	316
DOID:10286	prostate carcinoma	11	1	20676098	HC-P	1	222546	RFX6	HGNC:21478	21478
DOID:10286	prostate carcinoma	118	1	21743467	HC-P	1	2255	FGF10	HGNC:3666	3666
DOID:10286	prostate carcinoma	97	1	18264097|19767753	HC-P	1	22853	LMTK2	HGNC:17880	17880
DOID:10286	prostate carcinoma	139	1	18264098|19767753	HC-P	1	23301	EHBP1	HGNC:29144	29144
DOID:10286	prostate carcinoma	43	1	21743467	HC-P	1	253461	ZBTB38	HGNC:26636	26636
DOID:10286	prostate carcinoma	3	1	23535732	HC-P	1	26575	RGS17	HGNC:14088	14088
DOID:10286	prostate carcinoma	15	1	19767753|18264097|19767754|18264096|21743057|24740154	HC-P	1	26579	MYEOV	HGNC:7563	7563
DOID:10286	prostate carcinoma	56	1	23535732	HC-P	1	29841	GRHL1	HGNC:17923	17923
DOID:10286	prostate carcinoma	109	1	24753544|18264097|24740154	HC-P	1	354	KLK3	HGNC:6364	6364
DOID:10286	prostate carcinoma	121	1	19767753	HC-P	1	3655	ITGA6	HGNC:6142	6142
DOID:10286	prostate carcinoma	90	1	23535732	HC-P	1	3782	KCNN3	HGNC:6292	6292
DOID:10286	prostate carcinoma	60	1	23535732	HC-P	1	4194	MDM4	HGNC:6974	6974
DOID:10286	prostate carcinoma	32	1	23535732	HC-P	1	4316	MMP7	HGNC:7174	7174
DOID:10286	prostate carcinoma	34	1	18264097|24753544|19767753|18264096|20676098|24740154|21743057	HC-P	1	4477	MSMB	HGNC:7372	7372
DOID:10286	prostate carcinoma	49	1	20676098|19767753|19767754|18264096|24753544|17401366|21743057|18264097|17401363|22923026|24740154	HC-P	1	4609	MYC	HGNC:7553	7553
DOID:10286	prostate carcinoma	78	1	19767753|20676098|22923026	HC-P	1	4824	NKX3-1	HGNC:7838	7838
DOID:10286	prostate carcinoma	70	1	22923026|19767754|23023329|17401366|21743057|18264097|24753544|17401363|18264096|24740154	HC-P	1	5462	POU5F1B	HGNC:9223	9223
DOID:10286	prostate carcinoma	68	1	19767753	HC-P	1	54790	TET2	HGNC:25941	25941
DOID:10286	prostate carcinoma	104	1	23535732	HC-P	1	54847	SIDT1	HGNC:25967	25967
DOID:10286	prostate carcinoma	16	1	23535732	HC-P	1	55275	VPS53	HGNC:25608	25608
DOID:10286	prostate carcinoma	102	1	21743467	HC-P	1	5630	PRPH	HGNC:9461	9461
DOID:10286	prostate carcinoma	22	1	23023329	HC-P	1	5887	RAD23B	HGNC:9813	9813
DOID:10286	prostate carcinoma	46	1	23535732	HC-P	1	5890	RAD51B	HGNC:9822	9822
DOID:10286	prostate carcinoma	29	1	19767754	HC-P	1	60678	EEFSEC	HGNC:24614	24614
DOID:10286	prostate carcinoma	35	1	19767753	HC-P	1	63892	THADA	HGNC:19217	19217
DOID:10286	prostate carcinoma	40	1	23535732	HC-P	1	64641	EBF2	HGNC:19090	19090
DOID:10286	prostate carcinoma	42	1	21743057|19767753	HC-P	1	6580	SLC22A1	HGNC:10963	10963
DOID:10286	prostate carcinoma	99	1	18264097	HC-P	1	6581	SLC22A3	HGNC:10967	10967
DOID:10286	prostate carcinoma	37	1	19767753|24753544|21743057|17603485|18264097	HC-P	1	6662	SOX9	HGNC:11204	11204
DOID:10286	prostate carcinoma	39	1	23535732	HC-P	1	6910	TBX5	HGNC:11604	11604
DOID:10286	prostate carcinoma	65	1	19767753|20676098|18264097|17603485|18264096|24740154|21743057|19767754	HC-P	1	6928	HNF1B	HGNC:11630	11630
DOID:10286	prostate carcinoma	21	1	21743467	HC-P	1	7015	TERT	HGNC:11730	11730
DOID:10286	prostate carcinoma	72	1	19767753|24740154	HC-P	1	7054	TH	HGNC:11782	11782
DOID:10286	prostate carcinoma	133	1	21743467|21743057	HC-P	1	79083	MLPH	HGNC:29643	29643
DOID:10286	prostate carcinoma	128	1	23535732	HC-P	1	81603	TRIM8	HGNC:15579	15579
DOID:10286	prostate carcinoma	98	1	23535732	HC-P	1	84071	ARMC2	HGNC:23045	23045
DOID:10286	prostate carcinoma	33	1	23535732	HC-P	1	84619	ZGPAT	HGNC:15948	15948
DOID:10286	prostate carcinoma	36	1	23535732	HC-P	1	91272	BOD1	HGNC:25114	25114
DOID:10286	prostate carcinoma	105	1	23535732	HC-P	1	9855	FARP2	HGNC:16460	16460
DOID:10286	prostate carcinoma	128	1	23535732	HC-S	0	10121	ACTR1A	HGNC:167	167
DOID:10286	prostate carcinoma	33	1	23535732	HC-S	0	10139	ARFRP1	HGNC:662	662
DOID:10286	prostate carcinoma	90	1	23535732	HC-S	0	103	ADAR	HGNC:225	225
DOID:10286	prostate carcinoma	32	1	23535732	HC-S	0	10413	YAP1	HGNC:16262	16262
DOID:10286	prostate carcinoma	60	1	23535732	HC-S	0	10446	LRRN2	HGNC:16914	16914
DOID:10286	prostate carcinoma	50	1	23535732	HC-S	0	10481	HOXB13	HGNC:5112	5112
DOID:10286	prostate carcinoma	105	1	23535732	HC-S	0	10494	STK25	HGNC:11404	11404
DOID:10286	prostate carcinoma	50	1	23535732	HC-S	0	10642	IGF2BP1	HGNC:28866	28866
DOID:10286	prostate carcinoma	90	1	23535732	HC-S	0	10654	PMVK	HGNC:9141	9141
DOID:10286	prostate carcinoma	142	1	21743467	HC-S	0	10791	VAMP5	HGNC:12646	12646
